ID_result,#,0_1,0_2,0_3,0_4,0_5,1_1,1_2,1_3,1_4,1_5,2_1,2_2,2_3,2_4,2_5,5_1,5_2,5_3,5_4,5_5,10_1,10_2,10_3,10_4,10_5,20_1,20_2,20_3,20_4,20_5
,2141,0.009409998,0.013905033,0.018919052,0.029683226,0.021069367,0.013708731,0.017277623,0.018768472,0.019544707,0.031904951,0.022634524,0.027478159,0.015845223,0.009452019,0.032761672,0.027855372,0.015165761,0.026121935,0.09961285,0.030196623,0.032750282,0.02680749,0.01829509,0.04212287,0.031338522,0.03283825,0.025108652,0.02999339,0.041442263,0.045253384
,2143,0.032986218,0.028917129,0.03369165,0.027346724,0.031341766,0.034865197,0.03702118,0.045186615,0.042172419,0.036140203,0.024570594,0.03534545,0.043346731,0.040724424,0.037050168,0.035598311,0.043593994,0.038795519,0.023558848,0.030345966,0.040420431,0.04147794,0.049359116,0.03299977,0.027415674,0.031840494,0.039787069,0.038369915,0.036218085,0.030939665
,2144,0.025963613,0.022301711,0.027610496,0.022919638,0.024084881,0.025743006,0.022688013,0.029526661,0.028832317,0.026935733,0.02014562,0.021546384,0.02834926,0.030578,0.025062139,0.02599486,0.026546615,0.023564445,0.013449509,0.025135771,0.024725827,0.026406835,0.02913812,0.023832207,0.023089416,0.023352821,0.029623381,0.025492115,0.023130183,0.020141168
,2146,0.010404429,0.010454877,0.014335276,0.011297126,0.010843361,0.013657493,0.011828679,0.015705498,0.014496808,0.013397453,0.010902662,0.010576113,0.013790213,0.015314326,0.013211487,0.013763893,0.013240895,0.01368551,0.009149238,0.013987882,0.012167084,0.014651766,0.014322622,0.013934562,0.013263904,0.012668351,0.012852937,0.012867,0.012198137,0.012056231
,2148,0.02797137,0.038213551,0.05133929,0.053803652,0.024439088,0.043234356,0.05554669,0.037982912,0.034236828,0.058789074,0.048320329,0.033764167,0.063956444,0.042490345,0.028212769,0.02619432,0.024512271,0.017794959,0.003187751,0.043145129,0.044814742,0.048912351,0.025482776,0.036497452,0.024295839,0.03662988,0.025966561,0.019969371,0.024527786,0.020624432
,2149,0.002635186,0.002922249,0.003358567,0.002941412,0.002975415,0.004527675,0.004722032,0.005349009,0.004473569,0.004698595,0.008662879,0.008158302,0.007050233,0.006441257,0.006186795,0.015897121,0.013213657,0.014190563,0.01543258,0.015060744,0.029190391,0.028059988,0.028533861,0.031820326,0.030439239,0.057470683,0.061066245,0.058920587,0.060434641,0.058577473
,2150,0.014546044,0.012504459,0.016235583,0.013044425,0.013213844,0.014749867,0.015600455,0.020286361,0.01877577,0.013822343,0.011939552,0.015542141,0.018332862,0.018325929,0.015892415,0.014835878,0.018672432,0.016169112,0.011353018,0.012970475,0.017006319,0.016527723,0.021236901,0.014170122,0.011931234,0.013661801,0.018471618,0.01809833,0.015651734,0.013780101
,2151,0.035912614,0.03068206,0.032344378,0.029127579,0.026637725,0.029528621,0.03158156,0.041885232,0.037054784,0.029872657,0.024381664,0.027274904,0.034615243,0.031762707,0.027042518,0.031000333,0.031160393,0.030200779,0.015803531,0.020337659,0.025745906,0.023393829,0.031699289,0.02248592,0.020026777,0.01835633,0.027560497,0.022782154,0.019224969,0.015909327
,2152,0.032275787,0.033338408,0.04451926,0.032028595,0.030230962,0.03691667,0.031400799,0.037835262,0.035874056,0.033601612,0.039328245,0.03403152,0.03757969,0.040905411,0.032344337,0.035821392,0.039249794,0.035938863,0.025611994,0.042995784,0.03803752,0.031022339,0.041968364,0.032034924,0.035239437,0.040116402,0.037169982,0.03542494,0.034339178,0.032317326
,2153,0.095489819,0.091807734,0.104277094,0.088485546,0.095595915,0.106972995,0.12065376,0.140005067,0.129174965,0.123771371,0.123202245,0.128936007,0.14960039,0.146795022,0.143361512,0.143448473,0.159915163,0.159867928,0.106985161,0.15659174,0.175762946,0.18740901,0.192597733,0.168818134,0.16052212,0.170026237,0.186772286,0.179416446,0.165097428,0.144763224
,2155,0.036933045,0.040000328,4.33E-06,0.00901409,0.03726305,0.005695488,0.026154386,0.085614898,0.035169925,0.061387197,0.010610105,0.038174808,0.020331523,3.74E-05,0.109926738,0.013268287,0.021100912,0.010862811,0.042418119,0,0.017873306,0.094224052,0.029083069,0.00705611,0.12358978,0.004418939,0.022656254,0.027891573,0.014824993,0.032991616
,2156,0.035699613,0.032986003,0.031297819,0.026297323,0.030407257,0.027339474,0.033165797,0.042200555,0.039013788,0.033435132,0.016812198,0.026454745,0.034681697,0.032269533,0.031285948,0.027899329,0.033409793,0.029684031,0.015709106,0.022717392,0.028057448,0.027249842,0.032352308,0.023292527,0.016592597,0.017996334,0.02501993,0.02152998,0.019148713,0.016008039
,2157,0.025614064,0.023165819,0.028610616,0.022098405,0.022323863,0.024290236,0.025545435,0.026322555,0.027132388,0.024176122,0.027703017,0.025171921,0.027952564,0.028500309,0.022969601,0.023513633,0.025279088,0.025658805,0.016982001,0.024125906,0.023891402,0.025559187,0.026191798,0.024861407,0.020730398,0.025619232,0.027183807,0.024020432,0.021990558,0.0196776
,2158,0.029584252,0.027300986,0.035437989,0.031146235,0.027663248,0.028231043,0.027513027,0.036135254,0.030632867,0.025157399,0.024036065,0.024213412,0.029652639,0.027661701,0.026351073,0.026141204,0.02721422,0.024612701,0.023697014,0.022991138,0.024697385,0.025455541,0.027304833,0.022674948,0.021772035,0.021077848,0.024391068,0.023334873,0.021951243,0.020962035
,2159,0.022558876,0.02050185,0.026112587,0.020718311,0.01839466,0.022060957,0.019122923,0.023981518,0.020282597,0.017787162,0.017275766,0.017485004,0.020278675,0.018425143,0.016795385,0.015566543,0.018055805,0.017236894,0.013252934,0.015770692,0.016622434,0.015843454,0.015967774,0.013219838,0.012972142,0.013818287,0.014865624,0.014124304,0.012995829,0.011777162
,2160,0.025158582,0.025487113,0.029893048,0.02978071,0.03158076,0.02304329,0.028298956,0.035320527,0.030123132,0.025073759,0.009829836,0.01876978,0.031710882,0.028399568,0.031068039,0.026376492,0.031861498,0.027614276,0.031927756,0.026952147,0.030356532,0.031328521,0.034113434,0.028066186,0.022203058,0.026496747,0.027462643,0.027277493,0.026245902,0.025732551
,2161,0.027466538,0.025843739,0.029542844,0.024206901,0.023365311,0.026648873,0.027188307,0.030603258,0.028623033,0.026790303,0.025455634,0.025766949,0.028857001,0.028166402,0.025149525,0.024955375,0.027680442,0.026589013,0.016421537,0.023713445,0.025253494,0.025056636,0.02778219,0.024149641,0.02009618,0.024475377,0.026244278,0.023687971,0.022369193,0.019123844
,2162,0.161988548,0.154704535,0.167490989,0.139989062,0.131239189,0.14499304,0.142227356,0.16105906,0.150601387,0.142936297,0.162717082,0.152027673,0.163088607,0.162214676,0.132894532,0.136718414,0.158569771,0.150629684,0.09483025,0.139345097,0.13650434,0.145398864,0.149188392,0.136866635,0.124500593,0.159299302,0.157205401,0.140500608,0.128420063,0.118973093
,2163,0.008110943,0.012115451,0.012557627,0.01856034,0.019010637,0.013621802,0.01157492,0.008919559,0.010726427,0.095658204,0.01294554,0.013977324,0.009797285,0.008977343,0.016257062,0.016531177,0.009676263,0.012217309,0.0457467,0.019703654,0.01562831,0.012743065,0.01085209,0.018282529,0.022261723,0.019704995,0.013513437,0.016444362,0.021651539,0.02616552
,2164,0.024773797,0.035232016,0.048190643,0.049804858,0.024676522,0.038524218,0.052173814,0.035481741,0.034930976,0.055813419,0.04660024,0.036132311,0.061076645,0.041408918,0.02683424,0.028193401,0.027104825,0.020665613,0.004630072,0.042153034,0.0445392,0.047329869,0.028883431,0.038033444,0.0258299,0.036258178,0.026384926,0.023539544,0.025239859,0.022189482
,2166,0.025042464,0.027103378,0.029611825,0.028270085,0.028106578,0.027276518,0.034402108,0.046947762,0.040318387,0.033777782,0.018008309,0.033526435,0.041233726,0.037012527,0.039421846,0.032295045,0.043269007,0.040453972,0.027087296,0.02847974,0.039866093,0.03612063,0.047059515,0.032774867,0.026647594,0.027896443,0.037279967,0.031351789,0.032189374,0.028031536
,2168,0.034294136,0.026310091,0.044115229,0.030902713,0.023390926,0.041217078,0.031485996,0.034243006,0.030800293,0.022769004,0.024547291,0.014292689,0.021823281,0.030762134,0.018996326,0.021762189,0.026544421,0.016665151,0.012120776,0.017198799,0.005811567,0.014050926,0.012726212,0.015322243,0.012169916,0.01407563,0.008825199,0.005366832,0.002786699,0.007792255
,2169,0.052691125,0.050558884,0.059958063,0.047522943,0.046775552,0.050164658,0.053921012,0.060497713,0.056629454,0.051096691,0.053942743,0.055736849,0.056368865,0.058423644,0.049541489,0.052094133,0.056200193,0.055324713,0.033976518,0.049467699,0.052803918,0.05372035,0.056958393,0.050279109,0.046107882,0.052241563,0.053848677,0.05142915,0.049890165,0.041636243
,2170,0.039207715,0.039890781,0.04840821,0.036956194,0.039512341,0.040289073,0.04247042,0.04854353,0.044408042,0.039876373,0.046556788,0.041517602,0.04554277,0.04624127,0.040016272,0.041014577,0.045938295,0.041831836,0.028744571,0.043239658,0.041660848,0.036249876,0.047048395,0.040589615,0.037498461,0.047449759,0.045437759,0.041394669,0.038080109,0.036237489
,2171,0.016563085,0.01793361,0.017435786,0.015818348,0.01858032,0.017779203,0.021971646,0.030421309,0.025539769,0.02085358,0.008318112,0.016378129,0.024885792,0.021607977,0.02466003,0.01730101,0.022222141,0.021552203,0.011617418,0.015477628,0.019280892,0.018801853,0.021356777,0.014405078,0.011053304,0.010348905,0.01520162,0.014752537,0.01352909,0.009804972
,2172,0.102473466,0.099898591,0.116547207,0.094409496,0.096538992,0.106619256,0.099744852,0.119716097,0.114227803,0.108867741,0.11929072,0.107812273,0.119815324,0.119724101,0.10549201,0.105227868,0.112873942,0.110116685,0.081364032,0.110932184,0.109529122,0.108258231,0.126740785,0.103964102,0.094967216,0.112208589,0.109481501,0.103788724,0.09775322,0.088282414
,2173,0.009807552,0.012475723,0.006016136,0.015275641,0.024385948,0.005273213,0.011493056,0.016209079,0.015371689,0.018328113,0.013431251,0.017603517,0.013856938,0.006890392,0.020376469,0.015697131,0.012476324,0.013969294,0.031572157,0.007537633,0.019664003,0.014653802,0.018694921,0.014286593,0.016325824,0.013594872,0.017834021,0.020500938,0.023757405,0.020232965
,2175,0.010211191,0.014506459,0.00513029,0.01699305,0.019898719,0.003311496,0.012347974,0.021807593,0.016687865,0.019640254,0.012230322,0.022355421,0.017152841,0.003630669,0.022807283,0.016515695,0.014524584,0.017843919,0.028541445,0.008221458,0.027172577,0.017516224,0.023352458,0.01500217,0.020065859,0.014125316,0.02660692,0.02518724,0.031467348,0.022304031
,2176,0.014759096,0.013964957,0.013747316,0.013393548,0.014392357,0.01499326,0.01849026,0.024593684,0.02134722,0.019219851,0.014511562,0.018115776,0.020612807,0.019069083,0.017874954,0.018225658,0.022175454,0.020321469,0.010136423,0.01452378,0.018262623,0.018979897,0.022523229,0.017090419,0.013103094,0.013655272,0.017557715,0.015154798,0.014688881,0.012303669
,2178,0.040256451,0.03582142,0.049283298,0.037397768,0.035555319,0.041705452,0.041555831,0.050006071,0.042204375,0.037530864,0.035984051,0.032256892,0.045000933,0.043044258,0.03690025,0.037958843,0.041992169,0.041143237,0.021346875,0.038859252,0.036916044,0.043725767,0.041665482,0.033464225,0.032603705,0.039319361,0.0442194,0.034334645,0.032621559,0.028457806
,2179,0.046369412,0.043848775,0.055085141,0.047389853,0.035049768,0.052009614,0.045541083,0.050634688,0.042426075,0.031238523,0.036731822,0.022948651,0.037910727,0.046187043,0.029751611,0.032122041,0.039003361,0.028342035,0.019373108,0.025058874,0.012854968,0.021550473,0.017780327,0.020872719,0.014286456,0.018487127,0.011772658,0.011071802,0.009460816,0.010257011
,2181,0.091541322,0.090663236,0.097468454,0.08569326,0.073595262,0.094120183,0.089633801,0.101153273,0.086252981,0.074999983,0.075886763,0.071160718,0.080165786,0.075802965,0.064054711,0.064806287,0.067021765,0.068954866,0.040938135,0.059751953,0.057131283,0.057412941,0.059192906,0.048046588,0.043621598,0.05145642,0.049159207,0.042691517,0.041284625,0.034217636
,2182,0.046555802,0.044292636,0.044653153,0.043292667,0.035688927,0.042335432,0.04618439,0.05917943,0.051065573,0.040318042,0.038802193,0.03680146,0.045707466,0.050740758,0.038301262,0.041344638,0.047382035,0.042478592,0.024865351,0.030327129,0.031496263,0.036100919,0.040573039,0.031404751,0.026758805,0.02305103,0.025140208,0.020922051,0.021549129,0.019705425
,2184,0.005544191,0.014476282,0.030217701,0.038984898,0.049783755,0.041664595,0.020994706,0.016672331,0.015696393,0.047139854,0.040481225,0.036310337,0.029050894,0.013222526,0.02015388,0.029438955,0.015993413,0.015167034,0.047614291,0.044250054,0.05104828,0.024989942,0.01903449,0.017090932,0.056490036,0.104400186,0.033297802,0.032467238,0.038978727,0.047575181
,2185,0.013832491,0.012319553,0.013909537,0.011953631,0.011984048,0.012322829,0.013566402,0.017164576,0.016516118,0.013476702,0.007898869,0.011362996,0.0146116,0.01399935,0.013034078,0.012172701,0.014236818,0.013218424,0.006437723,0.01053293,0.011254182,0.011566849,0.013845535,0.009796072,0.009064749,0.0076093,0.009992534,0.009646765,0.008382913,0.007018851
,2186,0.000221346,0.00096126,0.003641984,0.022437393,0.011037589,0.001344564,0.002513413,0.001250618,0.004594837,0.018389225,0.0086698,0.014110949,0.001366783,0.000600151,0.018469918,0.01163725,0.000521128,0.007550271,0.474247117,0.017773274,0.01715578,0.011398066,0.003333457,0.033967512,0.026702351,0.013736634,0.007752706,0.012655979,0.035858216,0.058886826
,2187,0.021495292,0.024288221,0.032828611,0.031158899,0.037435276,0.02978962,0.027893597,0.030259326,0.032626237,0.040177054,0.036354961,0.036234294,0.036732041,0.032104884,0.041094838,0.039813761,0.036411076,0.038913517,0.065163191,0.048928872,0.04334945,0.043491323,0.047715444,0.043836978,0.053368085,0.058076481,0.052947521,0.048498581,0.059309629,0.061866209
,2188,0.065262907,0.063038812,0.07484882,0.06096035,0.05938264,0.066859886,0.06891791,0.071799433,0.070524407,0.06359802,0.072131986,0.068799481,0.074349177,0.072244146,0.062761994,0.065256643,0.071686118,0.068773344,0.04421318,0.067005204,0.067458364,0.064662102,0.071953688,0.062559666,0.05400282,0.070047448,0.070445661,0.066578125,0.06136177,0.054971109
,2189,0.039853452,0.039299198,0.039027838,0.04110684,0.035882064,0.040028969,0.046624746,0.052921413,0.046397657,0.040992474,0.041428266,0.042345392,0.047589103,0.043416048,0.042149229,0.043429189,0.046265601,0.044952348,0.028126463,0.0402226,0.041131364,0.041393816,0.052448354,0.040291936,0.035182856,0.039121701,0.036703414,0.035892011,0.037584154,0.030380123
,2190,0.11760251,0.108651631,0.123069267,0.100855488,0.097309218,0.108786821,0.108906348,0.123761696,0.111707553,0.106341902,0.107756324,0.098934217,0.114293021,0.105625411,0.092513072,0.094947265,0.103961681,0.100766055,0.05683487,0.092749027,0.092659929,0.105077559,0.106274842,0.089889857,0.084197232,0.096797849,0.10447005,0.091340496,0.084843797,0.07853499
,2191,0.110324206,0.080835498,0.087841599,0.072346908,0.067631625,0.080705449,0.068148721,0.09014963,0.092494087,0.048470018,0.045574701,0.064002926,0.066310187,0.067085176,0.043335289,0.045350749,0.061345212,0.064232542,0.0331976,0.031813834,0.050152511,0.050930308,0.072227736,0.032694278,0.031455924,0.028909224,0.039529876,0.04425524,0.043672458,0.031809695
,2192,0.014316723,0.015290012,0.017500653,0.01319025,0.019012123,0.013840893,0.018721149,0.024174367,0.023192914,0.020056278,0.012541598,0.023693746,0.028567844,0.020622335,0.026912545,0.020905526,0.023788806,0.027874421,0.021527975,0.020607932,0.03650661,0.026487195,0.032340141,0.020261719,0.021308018,0.021100144,0.033580394,0.029103885,0.031291575,0.02451952
,2193,0.076645076,0.07377591,0.083393353,0.067640174,0.067274266,0.077034302,0.079053094,0.087446361,0.081854483,0.075872789,0.082031613,0.08527734,0.088253137,0.082814208,0.071611188,0.078742672,0.086805557,0.082847446,0.052250637,0.078577944,0.075974443,0.077995508,0.083562769,0.077049998,0.067793111,0.082886719,0.079458295,0.078246827,0.072209705,0.065718856
,2194,0.027044011,0.026606235,0.031226197,0.026655263,0.025486377,0.025418373,0.027985647,0.0329168,0.031460465,0.026084634,0.020729708,0.026015201,0.031415322,0.028429138,0.0250233,0.024194574,0.02837239,0.027857403,0.014419317,0.02013117,0.026620488,0.026786594,0.02992706,0.020400813,0.016963743,0.019044156,0.025005304,0.022508585,0.022793975,0.017397743
,2195,0.040041116,0.0430171,0.053699639,0.049198884,0.049204571,0.047461438,0.044808344,0.051293674,0.051399514,0.054396005,0.055640149,0.050526304,0.052520885,0.05007131,0.051838216,0.050982101,0.053303134,0.052590664,0.076560338,0.053126693,0.052498103,0.048545085,0.058896269,0.053725597,0.052812101,0.059874576,0.054710281,0.055523587,0.057223301,0.054498467
,2197,0.029483215,0.027727667,0.032305109,0.027522247,0.025319734,0.028913601,0.029463119,0.035773269,0.03023085,0.028323393,0.031947906,0.029765838,0.034289656,0.032373847,0.0286627,0.029084407,0.032139794,0.030456742,0.019588701,0.029670582,0.030687425,0.02994934,0.034459244,0.030015769,0.025104279,0.030387787,0.03294165,0.031000909,0.026956726,0.023416385
,2198,0.008520518,0.008311682,0.009925053,0.008056954,0.008159109,0.009175342,0.008983065,0.01141061,0.010687966,0.00816575,0.007518818,0.008726328,0.010093354,0.009845466,0.008614139,0.00880699,0.009334984,0.008959673,0.005738679,0.007340892,0.009398516,0.00907357,0.010693042,0.007571329,0.006630965,0.007799299,0.009609863,0.008777779,0.008169928,0.007239522
,2199,0.035265468,0.032951673,0.038515984,0.031227026,0.032791628,0.039200663,0.039904142,0.04419108,0.04065954,0.038687359,0.029890713,0.031675211,0.040351209,0.043899021,0.039652948,0.040994626,0.041211237,0.042192628,0.017717556,0.036142682,0.035269436,0.03830206,0.041701562,0.032734676,0.028103843,0.025958177,0.037368068,0.031632777,0.030513851,0.025768533
,2200,0.014398191,0.015779539,0.015087767,0.013787126,0.015184891,0.011043944,0.013442128,0.020349815,0.015438643,0.015017162,0.012015687,0.01729376,0.016693515,0.01155418,0.014021257,0.012264911,0.013618098,0.015130715,0.010336814,0.009552149,0.015953074,0.012398337,0.014868188,0.010100713,0.010106766,0.007553009,0.014701753,0.011795109,0.012050717,0.009223427
,2201,0.036641144,0.03284409,0.038898318,0.030938719,0.02993122,0.033858768,0.033905088,0.038229811,0.033969538,0.03016227,0.032666695,0.031794642,0.033444315,0.033116777,0.028709967,0.029712959,0.031823909,0.029970672,0.018770736,0.02797732,0.028532128,0.029324695,0.031260346,0.028508944,0.025330939,0.028783761,0.029007444,0.026214536,0.024690961,0.022275276
,2202,0.072747186,0.065130715,0.091703684,0.061746451,0.052022616,0.083237611,0.073871981,0.082249593,0.068579384,0.069210496,0.062650511,0.058595049,0.071380242,0.081071031,0.062820976,0.070752447,0.074417829,0.067623405,0.038884474,0.056938469,0.050867176,0.06131957,0.064544804,0.065131872,0.053919676,0.054180878,0.060620428,0.055878848,0.04331956,0.044291426
,2203,0.018784684,0.015743901,0.020420731,0.015706907,0.017116055,0.017540962,0.019475319,0.02564001,0.02322586,0.016808485,0.015743459,0.020141501,0.023123366,0.020004509,0.019367608,0.018941006,0.023217783,0.019610845,0.014087594,0.015846927,0.021530023,0.020763068,0.026440905,0.018312759,0.015612593,0.015890101,0.024026391,0.020045388,0.019371545,0.016677563
,2204,0.034661462,0.03225558,0.040467972,0.036844036,0.036186104,0.044323359,0.042177801,0.04633762,0.045119985,0.041712007,0.033915969,0.034018176,0.04473749,0.050739162,0.04293565,0.041993602,0.044307707,0.046778318,0.021249052,0.041018127,0.037542426,0.041164862,0.04506108,0.037534444,0.030217973,0.029877372,0.04061479,0.034308131,0.032878474,0.02877391
,2206,0.046227067,0.046305732,0.059813477,0.042197866,0.042543528,0.042374463,0.0488253,0.056915513,0.049267066,0.053930276,0.055783701,0.053580242,0.050408279,0.050924403,0.046746773,0.055012319,0.054014229,0.050699954,0.040500836,0.052469811,0.079668122,0.054083916,0.083674326,0.082531853,0.050589328,0.059517691,0.093119819,0.060227324,0.075250563,0.04803077
,2209,0.026483854,0.02567495,0.031340921,0.026678481,0.023940357,0.029910573,0.030215524,0.031630278,0.029586653,0.027147873,0.030579666,0.02734979,0.031293621,0.031202065,0.024683999,0.029028655,0.03046579,0.027331882,0.017405396,0.029335818,0.026757452,0.029531859,0.030248337,0.027566865,0.022060283,0.028017147,0.027385337,0.027000942,0.024493011,0.0212797
,2210,0.144362822,0.109034144,0.135623572,0.106989872,0.110482772,0.120000154,0.118895089,0.137272854,0.122973626,0.124134044,0.128999134,0.12386938,0.141952723,0.138078426,0.114949334,0.119254971,0.134286495,0.125804693,0.078440562,0.212624205,0.14365237,0.131481317,0.15817689,0.125854081,0.110474811,0.137807526,0.132709088,0.135856693,0.129024287,0.107368261
,2211,0.012489337,0.011562402,0.01327321,0.011085715,0.011024269,0.011961181,0.012137764,0.013562103,0.012753601,0.011377463,0.011097528,0.011813543,0.01297203,0.012200257,0.010330451,0.010965705,0.011723717,0.011405972,0.008433933,0.010722185,0.012401987,0.011328453,0.013348875,0.01095341,0.009624843,0.010944572,0.01243515,0.01169916,0.010685026,0.009676448
,2212,0.047622025,0.048066717,0.046613027,0.037779472,0.037885918,0.033005831,0.035594598,0.04697713,0.036748174,0.035362474,0.028960825,0.0320734,0.038142628,0.030682897,0.032256928,0.030070037,0.03387421,0.034152572,0.020659103,0.024726874,0.032425478,0.027716902,0.037257983,0.026791619,0.021451905,0.020996005,0.027318524,0.022876613,0.021227161,0.017656287
,2214,0.100916674,0.101838535,0.110835833,0.09444941,0.087280103,0.101736783,0.1056223,0.119996779,0.100096606,0.097914426,0.100772623,0.091479284,0.105613559,0.100723269,0.08603405,0.089048507,0.100518562,0.09361332,0.060493131,0.090394301,0.090811377,0.085897252,0.095339843,0.082090128,0.070701804,0.086198774,0.072919455,0.074176568,0.07182899,0.062046853
,2215,0.033705234,0.034420285,0.039618677,0.034237621,0.02991293,0.034267497,0.03796319,0.039438912,0.037094106,0.034556122,0.038911609,0.034820696,0.03657581,0.035383185,0.031418991,0.033369959,0.034989556,0.034913486,0.021453069,0.032785243,0.033603985,0.033179526,0.034351602,0.031886144,0.027265221,0.033050265,0.033738239,0.03188314,0.028186766,0.025661118
,2216,0.038607379,0.02447262,0.039248258,0.029796874,0.022899858,0.049526917,0.046930549,0.061035848,0.054614603,0.04847757,0.037804663,0.038241854,0.057053658,0.05478258,0.046693292,0.050725805,0.058862982,0.049415369,0.028055454,0.041612227,0.052174104,0.047813637,0.059582611,0.045868274,0.039748838,0.039187074,0.059663931,0.048912149,0.043438538,0.038349882
,2218,0.033512142,0.027679931,0.032664703,0.025328593,0.025385438,0.027318328,0.028009493,0.033998718,0.030600792,0.027325472,0.022368079,0.026079622,0.030068596,0.028645042,0.02507999,0.024770398,0.029354303,0.026120576,0.014905959,0.021042283,0.023373655,0.024052275,0.028407679,0.02127279,0.018626616,0.018279324,0.023773288,0.020525162,0.01969292,0.015637736
,2219,0.020552126,0.01795052,0.017412424,0.017073702,0.019074208,0.014120908,0.014649457,0.018153795,0.015638849,0.01489852,0.014796638,0.015645303,0.015427628,0.0141582,0.014509048,0.013855534,0.014238632,0.013584989,0.011729277,0.011152086,0.012998916,0.013747091,0.013417673,0.012009357,0.013670259,0.013187387,0.015665466,0.013680223,0.013165618,0.012250259
,2220,0.026066136,0.024746965,0.025871039,0.022019246,0.02394601,0.022710873,0.025313618,0.031866326,0.027344176,0.026295453,0.018548058,0.02515199,0.029527993,0.026364332,0.026180302,0.024113194,0.025696527,0.025937199,0.015772708,0.020988684,0.026544589,0.024946841,0.028420423,0.020806096,0.019831127,0.019644468,0.025187747,0.021488221,0.020878421,0.017441728
,2221,0.032786107,0.030328207,0.037900079,0.029686164,0.026831691,0.03294628,0.033581531,0.038568062,0.033789974,0.032598184,0.033351777,0.031902989,0.034113944,0.035498539,0.02674679,0.030682451,0.033617364,0.034120801,0.018625089,0.031323045,0.029802286,0.031600597,0.034348583,0.027602829,0.025755702,0.029121218,0.030432062,0.027331954,0.028048922,0.021340137
,2222,0.020553947,0.018458883,0.025043343,0.024086496,0.02228355,0.023171546,0.025966635,0.035089177,0.029864358,0.028689187,0.024453695,0.029454967,0.029394145,0.030735684,0.02904644,0.028549026,0.032349002,0.027835463,0.033909999,0.025792147,0.033751689,0.03304358,0.037573416,0.026187789,0.026699486,0.028658537,0.035718443,0.031876314,0.034007073,0.03038998
,2223,0.057087174,0.073463685,0.005276873,0.027967859,0.039164079,0.00790514,0.049414928,0.065178491,0.056089595,0.052959465,0.035769792,0.066045088,0.044596706,0.003726805,0.029495554,0.035083215,0.043477385,0.039863476,0.03659325,0.002133645,0.027949784,0.024736473,0.046509116,0.026461256,0.024604991,0.019123074,0.040333173,0.049915585,0.027472907,0.016640999
,2224,0.023268085,0.029289551,0.017344167,0.028427539,0.033880895,0.012753293,0.025254153,0.030126811,0.02884041,0.019222313,0.006180272,0.019880592,0.033268901,0.015625848,0.02575572,0.018063612,0.026276935,0.029671832,0.016233875,0.022060975,0.032651058,0.028616194,0.03399137,0.022765815,0.013271747,0.021916727,0.027237854,0.030240327,0.028942179,0.021628553
,2225,0.019206957,0.016168553,0.018212932,0.017833086,0.021109102,0.020617807,0.019718123,0.025399981,0.024452914,0.017410176,0.016523327,0.021273257,0.02160209,0.018994362,0.020621214,0.018868797,0.020557727,0.019352889,0.020674152,0.015234455,0.020906179,0.017936,0.027847181,0.015625531,0.015795759,0.01700543,0.018300401,0.017734398,0.020153165,0.01540915
,2227,0.032276339,0.030493863,0.036058249,0.029589589,0.033781515,0.034092943,0.034405621,0.037538245,0.038616737,0.034300579,0.040449371,0.03356267,0.038350804,0.036488602,0.031185495,0.03441611,0.036857419,0.036422588,0.025055444,0.036365557,0.036330341,0.035241417,0.042355618,0.035473302,0.03275911,0.04216235,0.041152284,0.035044809,0.036537457,0.029915365
,2229,0.310750748,0.298754178,0.347367491,0.285291347,0.278348495,0.308236363,0.313443919,0.351541369,0.320934349,0.300018053,0.325502441,0.312938239,0.335338056,0.332205006,0.292921774,0.30721612,0.327605912,0.317921822,0.21329281,0.300616642,0.309689929,0.310024554,0.343818042,0.297991961,0.259664453,0.312863597,0.326165989,0.303551991,0.287723077,0.257049223
,2232,0.024289265,0.023724532,0.028009449,0.022191446,0.023239882,0.025877794,0.026266553,0.028605449,0.026896722,0.024571864,0.029085668,0.02464234,0.029655652,0.029125487,0.025758063,0.02719296,0.031342111,0.030413029,0.023283822,0.031156405,0.030771445,0.034587617,0.030255404,0.028809462,0.025878449,0.037487084,0.038860501,0.035027412,0.030267922,0.030065905
,2233,0.028519585,0.024251655,0.050433727,0.038371354,0.026141178,0.059063667,0.051290342,0.07240364,0.074980105,0.061991934,0.063829953,0.061045436,0.068588874,0.059973238,0.062960748,0.062607584,0.075237303,0.052611056,0.076839606,0.059778321,0.064639382,0.051242227,0.114397708,0.054771348,0.06013289,0.050943281,0.066519475,0.056074118,0.063043867,0.059029634
,2234,0.040830661,0.042028078,0.056706355,0.042993106,0.043024158,0.04889398,0.049811127,0.054738839,0.050998301,0.049924285,0.053797324,0.049216595,0.055656979,0.058409904,0.050669731,0.053824312,0.056085882,0.054137503,0.045489576,0.058235861,0.055528807,0.05023916,0.061683257,0.05425067,0.04846337,0.057548147,0.060099935,0.056213675,0.051867004,0.05054726
,2235,0.026683002,0.022370653,0.027104065,0.023335474,0.02338556,0.028497916,0.033324385,0.03875524,0.033666223,0.032675071,0.024531748,0.031444763,0.043309616,0.040960238,0.035402094,0.040919098,0.050032907,0.044222014,0.022056993,0.03950763,0.044278508,0.048818053,0.050753144,0.045608712,0.037035013,0.043381026,0.052201557,0.044129384,0.036304555,0.034972212
